ticker,close,date,high,low,month,open,volume
HINDALCO,685.15,16-09-2024 05:30,687.55,676.55,2024-09,680.1,4258546
HEROMOTOCO,5779.45,16-09-2024 05:30,5822.5,5727,2024-09,5780,333195
AXISBANK,1231.05,16-09-2024 05:30,1234,1215,2024-09,1222,4039284
HDFCBANK,1670.95,16-09-2024 05:30,1677.8,1664.05,2024-09,1667,7586410
BAJAJ-AUTO,11688.35,16-09-2024 05:30,11751.8,11640.05,2024-09,11734,172602
SBIN,782.9,17-09-2024 05:30,787.5,780.55,2024-09,785.6,10665630
BAJFINANCE,7365.5,17-09-2024 05:30,7455,7286.15,2024-09,7337.5,1567786
TITAN,3767.4,17-09-2024 05:30,3777,3727.3,2024-09,3759.9,392339
ITC,507.75,17-09-2024 05:30,513.55,506.25,2024-09,511.05,10486015
TCS,4505.65,17-09-2024 05:30,4535.8,4466,2024-09,4513.25,1699364
LT,3695.2,17-09-2024 05:30,3705,3659.7,2024-09,3668,1289060
TATACONSUM,1220.25,17-09-2024 05:30,1234.3,1212.15,2024-09,1223,1450593
RELIANCE,1472.3,17-09-2024 05:30,1477.48,1466.63,2024-09,1474,5935328
HCLTECH,1813.75,17-09-2024 05:30,1828,1807.2,2024-09,1811.95,830317
JSWSTEEL,964.25,17-09-2024 05:30,974.55,961.7,2024-09,971,543055
ULTRACEMCO,11645.65,17-09-2024 05:30,11718.6,11575,2024-09,11602.55,202725
POWERGRID,336.9,17-09-2024 05:30,340,334.5,2024-09,336.7,11451846
INFY,1952.55,17-09-2024 05:30,1958.45,1942.15,2024-09,1947.75,2793127
TRENT,7403.45,17-09-2024 05:30,7508.8,7325,2024-09,7415,753643
AIRTEL,1661.75,17-09-2024 05:30,1666.05,1638.5,2024-09,1650,4223072
TATAMOTORS,974.95,17-09-2024 05:30,995,960,2024-09,995,44516613
WIPRO,551.9,17-09-2024 05:30,554.9,547.05,2024-09,549,4364119
TECHM,1651.55,17-09-2024 05:30,1672,1641.1,2024-09,1649,1499644
NTPC,416.3,17-09-2024 05:30,417.65,410.1,2024-09,411.85,14432501
HINDUNILVR,2873.5,17-09-2024 05:30,2913.9,2860.1,2024-09,2867.1,1098661
APOLLOHOSP,7008.05,17-09-2024 05:30,7152.45,6999.9,2024-09,7031.4,266003
M&M,2787.65,17-09-2024 05:30,2793.5,2745.3,2024-09,2765,1387175
GRASIM,2754.85,17-09-2024 05:30,2777.3,2730,2024-09,2769,253234
ICICIBANK,1268.1,17-09-2024 05:30,1272.25,1258.4,2024-09,1259.95,11513121
ADANIENT,2975.2,17-09-2024 05:30,2995.9,2952.5,2024-09,2990.05,698700
ADANIPORTS,1426.6,17-09-2024 05:30,1445,1420.1,2024-09,1442.8,1321316
BEL,284.3,17-09-2024 05:30,290.85,283.9,2024-09,290.5,15946216
BAJAJFINSV,1848.7,17-09-2024 05:30,1876.85,1838.55,2024-09,1859,1920113
EICHERMOT,4850.2,17-09-2024 05:30,4898.5,4816.65,2024-09,4898.5,356442
COALINDIA,488.5,17-09-2024 05:30,494.8,487.65,2024-09,493.25,5063902
MARUTI,12245.75,17-09-2024 05:30,12285,12151.65,2024-09,12285,568161
INDUSINDBK,1466.35,17-09-2024 05:30,1483.5,1462.25,2024-09,1478,1866702
ASIANPAINT,3312.8,17-09-2024 05:30,3349.9,3301.8,2024-09,3335.8,586834
TATASTEEL,152.82,17-09-2024 05:30,154.24,152.27,2024-09,154,18275113
HDFCLIFE,698.9,17-09-2024 05:30,702.9,691.55,2024-09,701.35,2985585
DRREDDY,1326.33,17-09-2024 05:30,1333.15,1320.6,2024-09,1328.02,911735
SUNPHARMA,1866.1,17-09-2024 05:30,1869.65,1859.25,2024-09,1863,738265
KOTAKBANK,1846.65,17-09-2024 05:30,1853.4,1830.65,2024-09,1839.4,3674862
SHRIRAMFIN,3424.6,17-09-2024 05:30,3466.75,3407.45,2024-09,3415,1606064
NESTLEIND,2546.85,17-09-2024 05:30,2585.3,2538.7,2024-09,2551.15,695187
ONGC,294.65,17-09-2024 05:30,296.6,292.15,2024-09,293.7,11873436
CIPLA,1671.8,17-09-2024 05:30,1683,1656.7,2024-09,1660,958137
BPCL,338.4,17-09-2024 05:30,340.85,335.05,2024-09,339.95,7237522
BRITANNIA,6111.05,17-09-2024 05:30,6204.65,6069.15,2024-09,6073.45,527917
SBILIFE,1819.15,17-09-2024 05:30,1844.3,1808.45,2024-09,1823.5,844866
HINDALCO,683,17-09-2024 05:30,692,681.1,2024-09,689,3395470
HEROMOTOCO,5961.2,17-09-2024 05:30,5984.95,5763.6,2024-09,5800,1250736
AXISBANK,1232.1,17-09-2024 05:30,1240.6,1227.6,2024-09,1235.2,8030427
HDFCBANK,1668.8,17-09-2024 05:30,1678,1664.15,2024-09,1678,10063561
BAJAJ-AUTO,11950.3,17-09-2024 05:30,11972.85,11643.1,2024-09,11680,444755
SBIN,792.75,18-09-2024 05:30,794.75,782,2024-09,783.8,18324412
BAJFINANCE,7631.1,18-09-2024 05:30,7672.5,7378.5,2024-09,7387.25,2974993
TITAN,3725.35,18-09-2024 05:30,3786,3708,2024-09,3769,420638
ITC,507.35,18-09-2024 05:30,512.4,505.1,2024-09,507.85,5429619
TCS,4346.15,18-09-2024 05:30,4497.05,4321,2024-09,4497.05,2961779
LT,3730.45,18-09-2024 05:30,3757.95,3684.2,2024-09,3689,2249929
TATACONSUM,1200.85,18-09-2024 05:30,1223.4,1194,2024-09,1220.25,930896
RELIANCE,1463.45,18-09-2024 05:30,1482,1460.55,2024-09,1470,8574714
HCLTECH,1756.5,18-09-2024 05:30,1808.1,1740.1,2024-09,1808.1,2629136
JSWSTEEL,956.7,18-09-2024 05:30,970.95,950,2024-09,962.05,644373
ULTRACEMCO,11630.9,18-09-2024 05:30,11763.3,11535.85,2024-09,11683,185067
POWERGRID,334.3,18-09-2024 05:30,338.9,333.1,2024-09,338.5,6583254
INFY,1892.15,18-09-2024 05:30,1938.75,1881.3,2024-09,1938.75,6385468
TRENT,7336,18-09-2024 05:30,7453,7245.85,2024-09,7435,388287
AIRTEL,1654.9,18-09-2024 05:30,1670.95,1647.85,2024-09,1655.2,3171195
TATAMOTORS,962.05,18-09-2024 05:30,983.7,957.15,2024-09,978.2,12044431
WIPRO,538.15,18-09-2024 05:30,549.05,532.65,2024-09,549.05,8332760
TECHM,1605.4,18-09-2024 05:30,1648.15,1589,2024-09,1648.15,2930297
NTPC,414.15,18-09-2024 05:30,419.75,413,2024-09,418.5,10303840
HINDUNILVR,2875.85,18-09-2024 05:30,2893.55,2861.7,2024-09,2874,464796
APOLLOHOSP,7035.9,18-09-2024 05:30,7068,6960.75,2024-09,7029.9,251334
M&M,2808.2,18-09-2024 05:30,2848,2777.65,2024-09,2781.5,2526756
GRASIM,2722.7,18-09-2024 05:30,2777,2715,2024-09,2754.85,332947
ICICIBANK,1288.35,18-09-2024 05:30,1295.35,1262,2024-09,1262,12466597
ADANIENT,2956.3,18-09-2024 05:30,2984.75,2935,2024-09,2976,831891
ADANIPORTS,1428.8,18-09-2024 05:30,1439.25,1415.05,2024-09,1430,1421406
BEL,282.85,18-09-2024 05:30,286,280.4,2024-09,284.9,10450571
BAJAJFINSV,1888.2,18-09-2024 05:30,1897,1843.2,2024-09,1848.7,2960854
EICHERMOT,4850.35,18-09-2024 05:30,4878.7,4812.25,2024-09,4864,295359
COALINDIA,487.1,18-09-2024 05:30,493.6,486.15,2024-09,489.8,6527832
MARUTI,12204.1,18-09-2024 05:30,12337.95,12170,2024-09,12240.05,182282
INDUSINDBK,1480.25,18-09-2024 05:30,1488.75,1461.15,2024-09,1470,3966006
ASIANPAINT,3274.65,18-09-2024 05:30,3324.85,3251.55,2024-09,3312.8,410510
TATASTEEL,150.6,18-09-2024 05:30,152.98,149.61,2024-09,152.4,24856345
HDFCLIFE,698.8,18-09-2024 05:30,705.2,693.4,2024-09,698.9,1527865
DRREDDY,1313.56,18-09-2024 05:30,1329.6,1306.2,2024-09,1329.4,1239415
SUNPHARMA,1836,18-09-2024 05:30,1868,1829.6,2024-09,1868,1202676
KOTAKBANK,1839.7,18-09-2024 05:30,1859.45,1835.6,2024-09,1850,6877499
SHRIRAMFIN,3574.7,18-09-2024 05:30,3589.95,3440,2024-09,3444.5,2116495
NESTLEIND,2597.15,18-09-2024 05:30,2601.1,2546,2024-09,2549.95,1177029
ONGC,290.4,18-09-2024 05:30,297.8,287.9,2024-09,297.6,13421760
CIPLA,1651.6,18-09-2024 05:30,1673,1638.05,2024-09,1673,1084127
BPCL,336.1,18-09-2024 05:30,339.9,334.45,2024-09,339,4111826
BRITANNIA,6123.25,18-09-2024 05:30,6166.55,6060.05,2024-09,6135,218424
SBILIFE,1842.45,18-09-2024 05:30,1848.95,1815.05,2024-09,1818.2,518691
HINDALCO,685.25,18-09-2024 05:30,687.95,673.35,2024-09,685,3404940
HEROMOTOCO,5964.75,18-09-2024 05:30,6145.95,5928.1,2024-09,5985.3,1446956
AXISBANK,1240.45,18-09-2024 05:30,1250.4,1225,2024-09,1231.9,8210034
HDFCBANK,1694.8,18-09-2024 05:30,1698.9,1671.1,2024-09,1671.85,20458671
BAJAJ-AUTO,11764.65,18-09-2024 05:30,12054,11740,2024-09,11840.5,446416
SBIN,789.95,19-09-2024 05:30,801.35,784.05,2024-09,795.05,10645478
BAJFINANCE,7590.35,19-09-2024 05:30,7748,7560,2024-09,7675,1720644
TITAN,3780.95,19-09-2024 05:30,3795,3741.1,2024-09,3750,945257
ITC,508.25,19-09-2024 05:30,514.8,507.5,2024-09,510,13925311
TCS,4296.15,19-09-2024 05:30,4422.2,4281.8,2024-09,4390.05,2927551
LT,3683.7,19-09-2024 05:30,3750.4,3674,2024-09,3750,1711564
TATACONSUM,1215.25,19-09-2024 05:30,1225.6,1204.05,2024-09,1207,2737652
RELIANCE,1469.68,19-09-2024 05:30,1476.5,1455.55,2024-09,1466.25,16955902
HCLTECH,1736.5,19-09-2024 05:30,1776,1721.5,2024-09,1776,4167373
JSWSTEEL,948.4,19-09-2024 05:30,965.95,944,2024-09,960,1278919
ULTRACEMCO,11627.5,19-09-2024 05:30,11740.15,11540,2024-09,11630.9,227247
POWERGRID,334.9,19-09-2024 05:30,338.35,333.1,2024-09,336.2,10589610
INFY,1894.2,19-09-2024 05:30,1924.9,1878.8,2024-09,1910.6,7976570
TRENT,7326.15,19-09-2024 05:30,7456,7183.55,2024-09,7456,395523
AIRTEL,1664.85,19-09-2024 05:30,1711.7,1647.7,2024-09,1647.7,8498240
TATAMOTORS,967,19-09-2024 05:30,978.95,956.35,2024-09,970.4,13466770
WIPRO,533.35,19-09-2024 05:30,551.45,529.15,2024-09,544.2,10484591
TECHM,1595.35,19-09-2024 05:30,1635.35,1587.05,2024-09,1620,3032379
NTPC,423.95,19-09-2024 05:30,431.85,420.55,2024-09,424,59601773
HINDUNILVR,2911.75,19-09-2024 05:30,2934.3,2873.35,2024-09,2876.25,1713010
APOLLOHOSP,7030.25,19-09-2024 05:30,7124.65,7011.45,2024-09,7068,407897
M&M,2797.5,19-09-2024 05:30,2852,2792.2,2024-09,2812,2807727
GRASIM,2738.95,19-09-2024 05:30,2775,2722.3,2024-09,2743,452713
ICICIBANK,1292,19-09-2024 05:30,1300,1285.35,2024-09,1288.35,13172268
ADANIENT,2943.15,19-09-2024 05:30,2975.25,2890.35,2024-09,2975.05,1655401
ADANIPORTS,1408.2,19-09-2024 05:30,1438,1394.45,2024-09,1433,2072872
BEL,272.7,19-09-2024 05:30,284.85,267.1,2024-09,284,44560220
BAJAJFINSV,1890.4,19-09-2024 05:30,1902,1876,2024-09,1890,1821882
EICHERMOT,4864.9,19-09-2024 05:30,4923.8,4845.1,2024-09,4875,357206
COALINDIA,477.95,19-09-2024 05:30,491.6,476.25,2024-09,489,10014450
MARUTI,12351.5,19-09-2024 05:30,12410,12206.4,2024-09,12259.95,465608
INDUSINDBK,1484.75,19-09-2024 05:30,1498,1474.9,2024-09,1494.95,3861906
ASIANPAINT,3293.85,19-09-2024 05:30,3320,3275,2024-09,3294,963456
TATASTEEL,149.54,19-09-2024 05:30,152.19,147.79,2024-09,151.89,36913781
HDFCLIFE,701.5,19-09-2024 05:30,708.1,697.75,2024-09,700.35,2202499
DRREDDY,1300.51,19-09-2024 05:30,1322.5,1296.5,2024-09,1316.8,4661780
SUNPHARMA,1846.05,19-09-2024 05:30,1856,1835,2024-09,1845.2,1675819
KOTAKBANK,1871.95,19-09-2024 05:30,1875,1845.1,2024-09,1849.9,2892430
SHRIRAMFIN,3525.35,19-09-2024 05:30,3623.65,3500,2024-09,3571.55,1285785
NESTLEIND,2634.2,19-09-2024 05:30,2677,2597.15,2024-09,2603,2534289
ONGC,285.25,19-09-2024 05:30,289.2,282.5,2024-09,287.4,17067311
CIPLA,1637.7,19-09-2024 05:30,1668,1632.75,2024-09,1660,2048750
BPCL,324.45,19-09-2024 05:30,337.95,322.95,2024-09,337.95,12549677
BRITANNIA,6134.5,19-09-2024 05:30,6225,6113.65,2024-09,6128.9,362388
SBILIFE,1840.95,19-09-2024 05:30,1860,1828.2,2024-09,1850,776068
HINDALCO,684.2,19-09-2024 05:30,690.85,668.2,2024-09,690,5134590
HEROMOTOCO,6006.05,19-09-2024 05:30,6060,5980.1,2024-09,6000,532623
AXISBANK,1242.7,19-09-2024 05:30,1261.7,1239,2024-09,1248.45,8449864
HDFCBANK,1708.5,19-09-2024 05:30,1719,1699.15,2024-09,1699.2,15325888
BAJAJ-AUTO,11868,19-09-2024 05:30,12040.25,11811.2,2024-09,11811.2,500633
SBIN,781.7,20-09-2024 05:30,794.85,779.5,2024-09,794.85,21372244
BAJFINANCE,7582.45,20-09-2024 05:30,7655,7487.25,2024-09,7635,1645004
TITAN,3797.2,20-09-2024 05:30,3819,3740,2024-09,3793,1951755
ITC,514.4,20-09-2024 05:30,517.35,508,2024-09,512,23808194
TCS,4284.9,20-09-2024 05:30,4330.7,4227.5,2024-09,4316.9,5447908
LT,3793.9,20-09-2024 05:30,3809.9,3680.25,2024-09,3700,5401701
TATACONSUM,1216.85,20-09-2024 05:30,1230.95,1213.35,2024-09,1220,3533125
RELIANCE,1485.93,20-09-2024 05:30,1495,1471.38,2024-09,1474,30897320
HCLTECH,1760.05,20-09-2024 05:30,1766.1,1721.4,2024-09,1748,4644317
JSWSTEEL,981.55,20-09-2024 05:30,988,965.2,2024-09,970,8035572
ULTRACEMCO,11798.3,20-09-2024 05:30,11843.9,11579.6,2024-09,11660,608787
POWERGRID,340.85,20-09-2024 05:30,342.95,334.75,2024-09,338.15,31236123
INFY,1905.75,20-09-2024 05:30,1915,1867.4,2024-09,1905,15242974
TRENT,7465.15,20-09-2024 05:30,7508,7281.85,2024-09,7350,798170
AIRTEL,1711.75,20-09-2024 05:30,1723.4,1666,2024-09,1671,21646275
TATAMOTORS,970.85,20-09-2024 05:30,977.5,949.2,2024-09,967,16764981
WIPRO,539.1,20-09-2024 05:30,540.75,531,2024-09,537.9,8332116
TECHM,1622.05,20-09-2024 05:30,1629.3,1582.4,2024-09,1608,3984683
NTPC,423.95,20-09-2024 05:30,429.85,416.55,2024-09,428.05,36084164
HINDUNILVR,2977.6,20-09-2024 05:30,2989.35,2895.4,2024-09,2924.8,3641632
APOLLOHOSP,7082.65,20-09-2024 05:30,7120,7017.9,2024-09,7039.9,493357
M&M,2950.85,20-09-2024 05:30,2960,2798.5,2024-09,2798.7,12492909
GRASIM,2678.25,20-09-2024 05:30,2755.7,2664.2,2024-09,2745,2755774
ICICIBANK,1338.45,20-09-2024 05:30,1362.35,1291.55,2024-09,1295,73257767
ADANIENT,3008.5,20-09-2024 05:30,3025,2942.05,2024-09,2948.15,1787210
ADANIPORTS,1438.7,20-09-2024 05:30,1453.05,1409.2,2024-09,1418.95,4407151
BEL,277.35,20-09-2024 05:30,279.4,272.85,2024-09,274,38501362
BAJAJFINSV,1916.8,20-09-2024 05:30,1924.5,1884.35,2024-09,1892.1,4225587
EICHERMOT,4963.15,20-09-2024 05:30,5062.2,4854.4,2024-09,4866.8,1332877
COALINDIA,490.95,20-09-2024 05:30,498,480.3,2024-09,480.95,12982128
MARUTI,12614.5,20-09-2024 05:30,12705.15,12360.05,2024-09,12360.4,875654
INDUSINDBK,1480.2,20-09-2024 05:30,1491.95,1473.2,2024-09,1488,5335400
ASIANPAINT,3306.95,20-09-2024 05:30,3324.8,3266.05,2024-09,3304,1504277
TATASTEEL,152.02,20-09-2024 05:30,153.34,150.65,2024-09,151,53873369
HDFCLIFE,711.1,20-09-2024 05:30,721,702,2024-09,702,7891171
DRREDDY,1310.23,20-09-2024 05:30,1319.59,1297.14,2024-09,1306.96,2823650
SUNPHARMA,1865.75,20-09-2024 05:30,1871,1841.9,2024-09,1851.1,4229991
KOTAKBANK,1904.5,20-09-2024 05:30,1926.3,1870,2024-09,1874,18849579
SHRIRAMFIN,3532.1,20-09-2024 05:30,3586,3517,2024-09,3539,1281428
NESTLEIND,2699.55,20-09-2024 05:30,2704.25,2631.15,2024-09,2644,2322758
ONGC,286.25,20-09-2024 05:30,289.05,285.2,2024-09,287,16585530
CIPLA,1638.65,20-09-2024 05:30,1652.6,1609.8,2024-09,1645.9,2504382
BPCL,331.2,20-09-2024 05:30,333.1,324.45,2024-09,326.45,14642546
BRITANNIA,6210.55,20-09-2024 05:30,6258.65,6125.85,2024-09,6165.35,663556
SBILIFE,1870.25,20-09-2024 05:30,1885,1845,2024-09,1850,1512372
HINDALCO,694.4,20-09-2024 05:30,698.8,688.75,2024-09,692.1,9753966
HEROMOTOCO,6013.25,20-09-2024 05:30,6092,5985.75,2024-09,6048.75,993542
AXISBANK,1245,20-09-2024 05:30,1250,1229.9,2024-09,1244,15009629
HDFCBANK,1741.2,20-09-2024 05:30,1744.95,1707.55,2024-09,1716.5,30311693
BAJAJ-AUTO,11941.7,20-09-2024 05:30,12015,11868.25,2024-09,11925,772831
SBIN,801.85,23-09-2024 05:30,805,784.5,2024-09,786,17309545
BAJFINANCE,7595.1,23-09-2024 05:30,7635.95,7531.7,2024-09,7625.75,573497
TITAN,3820.1,23-09-2024 05:30,3829,3781,2024-09,3797.2,530107
ITC,516.95,23-09-2024 05:30,519.45,513.6,2024-09,515.45,7804918
TCS,4268.5,23-09-2024 05:30,4309.4,4253,2024-09,4300,1702319
LT,3787.7,23-09-2024 05:30,3838.8,3749,2024-09,3800,1937874
TATACONSUM,1211.55,23-09-2024 05:30,1233.65,1210.25,2024-09,1222,2818001
RELIANCE,1493.38,23-09-2024 05:30,1501.5,1488.95,2024-09,1491,8832314
HCLTECH,1752.8,23-09-2024 05:30,1764,1732.5,2024-09,1764,1541597
JSWSTEEL,982.1,23-09-2024 05:30,987.95,976.2,2024-09,986,1714600
ULTRACEMCO,11962.05,23-09-2024 05:30,11998,11800.05,2024-09,11835,279318
POWERGRID,341.15,23-09-2024 05:30,342.5,340.25,2024-09,342,6542941
INFY,1896.45,23-09-2024 05:30,1918.9,1878.45,2024-09,1909,3636672
TRENT,7623.45,23-09-2024 05:30,7645,7464.15,2024-09,7520.95,510496
AIRTEL,1750.45,23-09-2024 05:30,1754.25,1719,2024-09,1719,5001827
TATAMOTORS,971.8,23-09-2024 05:30,979.2,966.05,2024-09,973.5,10254297
WIPRO,534.9,23-09-2024 05:30,540.4,532,2024-09,539.1,4272145
TECHM,1607.15,23-09-2024 05:30,1631,1594.5,2024-09,1624.95,1535902
NTPC,428.35,23-09-2024 05:30,430.5,425,2024-09,427.5,14139629
HINDUNILVR,3028.55,23-09-2024 05:30,3035,2969.95,2024-09,2980,1300470
APOLLOHOSP,7152.8,23-09-2024 05:30,7182,7090.4,2024-09,7090.4,254282
M&M,3049.8,23-09-2024 05:30,3056.9,2956.15,2024-09,2962.75,3925490
GRASIM,2666.9,23-09-2024 05:30,2705,2665,2024-09,2705,678018
ICICIBANK,1321.9,23-09-2024 05:30,1331.8,1308.5,2024-09,1331,11380409
ADANIENT,3043.95,23-09-2024 05:30,3070,3015.25,2024-09,3020,897314
ADANIPORTS,1456.15,23-09-2024 05:30,1458.95,1443.85,2024-09,1448,1139915
BEL,286.3,23-09-2024 05:30,286.7,278.65,2024-09,280,19445968
BAJAJFINSV,1919.95,23-09-2024 05:30,1934,1914.6,2024-09,1929.85,1118846
EICHERMOT,4879.55,23-09-2024 05:30,4991.4,4854.65,2024-09,4990,899953
COALINDIA,500.6,23-09-2024 05:30,502.5,490.5,2024-09,493.5,6123879
MARUTI,12683.1,23-09-2024 05:30,12749,12625,2024-09,12625,235586
INDUSINDBK,1465.1,23-09-2024 05:30,1490.85,1453.05,2024-09,1490.2,4610747
ASIANPAINT,3277.45,23-09-2024 05:30,3324.9,3273.2,2024-09,3316.95,522775
TATASTEEL,153.99,23-09-2024 05:30,154.39,152.8,2024-09,154.38,33281905
HDFCLIFE,727.5,23-09-2024 05:30,730,714.05,2024-09,718.85,2943802
DRREDDY,1330.89,23-09-2024 05:30,1332.4,1316,2024-09,1320,1326620
SUNPHARMA,1862.7,23-09-2024 05:30,1875,1857.5,2024-09,1867,812520
KOTAKBANK,1934.7,23-09-2024 05:30,1942,1908.2,2024-09,1914.95,3686272
SHRIRAMFIN,3567.7,23-09-2024 05:30,3612,3540,2024-09,3550.95,587014
NESTLEIND,2725.15,23-09-2024 05:30,2729.85,2690,2024-09,2705.15,1072247
ONGC,295.45,23-09-2024 05:30,296.4,287.55,2024-09,288.4,14621229
CIPLA,1658.15,23-09-2024 05:30,1664.85,1638,2024-09,1646.85,1129445
BPCL,338.1,23-09-2024 05:30,339.5,331.3,2024-09,333,6110287
BRITANNIA,6211.2,23-09-2024 05:30,6250,6190.8,2024-09,6235.25,312563
SBILIFE,1920.15,23-09-2024 05:30,1925,1880,2024-09,1882,1022492
HINDALCO,690.55,23-09-2024 05:30,698,687.95,2024-09,695.5,2808114
HEROMOTOCO,6190.55,23-09-2024 05:30,6210,6004.3,2024-09,6050,887240
AXISBANK,1246.8,23-09-2024 05:30,1252.45,1240.55,2024-09,1251.5,5462814
HDFCBANK,1759.8,23-09-2024 05:30,1766.35,1740.25,2024-09,1749,13482675
BAJAJ-AUTO,12338.95,23-09-2024 05:30,12380,12000,2024-09,12000,735579
SBIN,798.25,24-09-2024 05:30,804.25,796.5,2024-09,799.25,15180653
BAJFINANCE,7554.2,24-09-2024 05:30,7603.45,7483.9,2024-09,7597,1069540
TITAN,3784.9,24-09-2024 05:30,3839.9,3781.55,2024-09,3818,1281513
ITC,515.25,24-09-2024 05:30,517.8,514.15,2024-09,517,6755320
TCS,4271.3,24-09-2024 05:30,4291,4240,2024-09,4251.65,3012026
LT,3791.6,24-09-2024 05:30,3831.8,3775,2024-09,3787.7,2676546
TATACONSUM,1211.65,24-09-2024 05:30,1227.9,1210.05,2024-09,1216,3393528
RELIANCE,1489.38,24-09-2024 05:30,1500.5,1487.88,2024-09,1488.5,17137444
HCLTECH,1775.6,24-09-2024 05:30,1783.5,1738.35,2024-09,1750,1907389
JSWSTEEL,989.7,24-09-2024 05:30,1009.8,985.15,2024-09,991.3,5545642
ULTRACEMCO,11761.65,24-09-2024 05:30,11969.85,11740.35,2024-09,11948.1,242038
POWERGRID,350.05,24-09-2024 05:30,351,342.35,2024-09,344.55,26145769
INFY,1898.6,24-09-2024 05:30,1910.9,1871.4,2024-09,1888,7277616
TRENT,7621.35,24-09-2024 05:30,7682,7580.6,2024-09,7639.95,613798
AIRTEL,1756.65,24-09-2024 05:30,1767.55,1746.1,2024-09,1752,7579205
TATAMOTORS,977.3,24-09-2024 05:30,985,972.6,2024-09,974,12755422
WIPRO,539.55,24-09-2024 05:30,541.9,529.35,2024-09,532.2,6177847
TECHM,1637.1,24-09-2024 05:30,1643.5,1598.1,2024-09,1601.55,1781972
NTPC,428.1,24-09-2024 05:30,431.45,427,2024-09,431.45,12539885
HINDUNILVR,2950.55,24-09-2024 05:30,3020,2946.1,2024-09,3020,1929308
APOLLOHOSP,7122,24-09-2024 05:30,7200,7076.2,2024-09,7076.2,333949
M&M,3074.3,24-09-2024 05:30,3098.55,3020,2024-09,3020,3697722
GRASIM,2619.3,24-09-2024 05:30,2695,2610,2024-09,2676.35,1457923
ICICIBANK,1318.6,24-09-2024 05:30,1331.4,1315.45,2024-09,1321,13886037
ADANIENT,3093.9,24-09-2024 05:30,3101,3040.25,2024-09,3055,1021918
ADANIPORTS,1456.65,24-09-2024 05:30,1465.85,1447,2024-09,1456.15,1537307
BEL,291.8,24-09-2024 05:30,293.4,284.55,2024-09,286.3,25346532
BAJAJFINSV,1904.65,24-09-2024 05:30,1923.6,1898.35,2024-09,1920,1461016
EICHERMOT,4876.9,24-09-2024 05:30,4894.95,4855,2024-09,4887.5,481696
COALINDIA,504.3,24-09-2024 05:30,506.65,501.55,2024-09,505,7306001
MARUTI,12738.6,24-09-2024 05:30,12778.95,12583.1,2024-09,12583.1,425916
INDUSINDBK,1448.3,24-09-2024 05:30,1474.1,1446,2024-09,1470.1,3893140
ASIANPAINT,3248.4,24-09-2024 05:30,3297.75,3241.1,2024-09,3277.45,1057933
TATASTEEL,160.53,24-09-2024 05:30,161.5,154.85,2024-09,155.15,137414352
HDFCLIFE,720.7,24-09-2024 05:30,728.95,715.15,2024-09,727.5,3212859
DRREDDY,1330.07,24-09-2024 05:30,1337.98,1316.04,2024-09,1330.89,1962100
SUNPHARMA,1868.1,24-09-2024 05:30,1880.65,1856,2024-09,1856,2528953
KOTAKBANK,1914.7,24-09-2024 05:30,1938.6,1909.6,2024-09,1935,3709386
SHRIRAMFIN,3516.3,24-09-2024 05:30,3581.5,3502,2024-09,3581.5,1336373
NESTLEIND,2696.4,24-09-2024 05:30,2766.8,2674,2024-09,2725,1540033
ONGC,299.45,24-09-2024 05:30,302,294.7,2024-09,296.3,16986759
CIPLA,1637.55,24-09-2024 05:30,1659.6,1624.95,2024-09,1625,1476260
BPCL,339.15,24-09-2024 05:30,343.2,336.7,2024-09,338.55,7068491
BRITANNIA,6203.15,24-09-2024 05:30,6245.9,6185.05,2024-09,6200.75,234706
SBILIFE,1864.35,24-09-2024 05:30,1927.95,1854.6,2024-09,1927.1,2608386
HINDALCO,717.85,24-09-2024 05:30,719.7,693,2024-09,697.6,15201960
HEROMOTOCO,6126.3,24-09-2024 05:30,6246.25,6110.3,2024-09,6191,631130
AXISBANK,1239.55,24-09-2024 05:30,1247.1,1235.35,2024-09,1241.1,9225946
HDFCBANK,1768.05,24-09-2024 05:30,1781.65,1754.25,2024-09,1765,16519518
BAJAJ-AUTO,12443.65,24-09-2024 05:30,12477.5,12230.55,2024-09,12230.55,503848
SBIN,793.1,25-09-2024 05:30,798,788.7,2024-09,797.9,18465571
BAJFINANCE,7623.9,25-09-2024 05:30,7640,7498.05,2024-09,7545,1272038
TITAN,3737.25,25-09-2024 05:30,3803.55,3710.05,2024-09,3800,942343
ITC,517.55,25-09-2024 05:30,519.3,512.3,2024-09,515.5,8476223
TCS,4274.75,25-09-2024 05:30,4289.6,4240,2024-09,4252.35,2713073
LT,3793.85,25-09-2024 05:30,3813.2,3778,2024-09,3787.55,2113862
TATACONSUM,1189.6,25-09-2024 05:30,1216,1182.05,2024-09,1213.9,2448744
RELIANCE,1493.95,25-09-2024 05:30,1496.5,1480.2,2024-09,1483.9,7069002
HCLTECH,1782.4,25-09-2024 05:30,1784.05,1755,2024-09,1778.8,2240579
JSWSTEEL,982.65,25-09-2024 05:30,998.65,972.7,2024-09,996,1309311
ULTRACEMCO,11816.3,25-09-2024 05:30,11855.6,11680,2024-09,11811,196686
POWERGRID,363.75,25-09-2024 05:30,366.25,352.35,2024-09,353.85,40770462
INFY,1895.3,25-09-2024 05:30,1901.6,1876.8,2024-09,1886.35,4268341
